401650,2.5,2019-02-19,11:59:53,ISRAEL,77.7034944816964
401550,7.3,2019-02-19,11:59:53,ISRAEL,65.69298723394962
401540,8.3,2019-02-19,11:59:53,ISRAEL,61.811219028892125
401760,3.8,2019-02-19,11:59:53,ISRAEL,61.62058514269126
401761,2.0,2019-02-19,11:59:53,ISRAEL,62.57398675165553
401762,6.0,2019-02-19,11:59:53,ISRAEL,65.40113444427135
401770,8.1,2019-02-19,11:59:53,ISRAEL,69.72350089217676
401800,5.4,2019-02-19,11:59:53,ISRAEL,64.32015046865476
401910,5.0,2019-02-19,11:59:53,ISRAEL,65.6524635542171
401980,2.6,2019-02-19,11:59:53,ISRAEL,38.34100592740324
401990,7.3,2019-02-19,11:59:53,ISRAEL,37.1344730681568
401550,7.5,2019-02-19,11:59:54,ISRAEL,61.6186156682101
401540,7.9,2019-02-19,11:59:54,ISRAEL,63.51343705821625
401770,8.1,2019-02-19,11:59:54,ISRAEL,66.81597767949502
401650,2.5,2019-02-19,11:59:54,ISRAEL,70.62129417283434
401760,3.8,2019-02-19,11:59:54,ISRAEL,61.62058514269126
401761,2.0,2019-02-19,11:59:54,ISRAEL,60.259594250043
401762,6.5,2019-02-19,11:59:54,ISRAEL,62.27497882691214
401980,2.2,2019-02-19,11:59:54,ISRAEL,43.68950990166225
401990,7.7,2019-02-19,11:59:54,ISRAEL,32.94987671429311
401800,5.7,2019-02-19,11:59:54,ISRAEL,62.996417867430296
401910,4.9,2019-02-19,11:59:54,ISRAEL,60.98382957717418
401980,2.6,2019-02-19,11:59:55,ISRAEL,38.34100592740324
401990,7.7,2019-02-19,11:59:55,ISRAEL,32.94987671429311
401800,5.4,2019-02-19,11:59:55,ISRAEL,64.32015046865476
401910,5.0,2019-02-19,11:59:55,ISRAEL,60.56053603547852
401770,8.1,2019-02-19,11:59:55,ISRAEL,66.81597767949502
401760,3.8,2019-02-19,11:59:55,ISRAEL,65.38046389746897
401761,2.0,2019-02-19,11:59:55,ISRAEL,62.57398675165553
401762,6.0,2019-02-19,11:59:55,ISRAEL,64.45864620247403
401650,2.5,2019-02-19,11:59:55,ISRAEL,77.7034944816964
401550,7.5,2019-02-19,11:59:55,ISRAEL,64.80176531931352
401540,7.9,2019-02-19,11:59:55,ISRAEL,63.51343705821625
401760,3.8,2019-02-19,11:59:56,ISRAEL,61.62058514269126
401761,2.4,2019-02-19,11:59:56,ISRAEL,60.81644096355529
401762,6.0,2019-02-19,11:59:56,ISRAEL,64.45864620247403
401800,5.7,2019-02-19,11:59:56,ISRAEL,62.996417867430296
401910,4.9,2019-02-19,11:59:56,ISRAEL,66.11134760046514
401550,7.3,2019-02-19,11:59:56,ISRAEL,62.46605956672813
401540,8.3,2019-02-19,11:59:56,ISRAEL,61.811219028892125
401980,2.6,2019-02-19,11:59:56,ISRAEL,38.34100592740324
401990,7.7,2019-02-19,11:59:56,ISRAEL,36.13452761253114
401770,8.5,2019-02-19,11:59:56,ISRAEL,67.85778008007635
401800,5.7,2019-02-19,11:59:57,ISRAEL,62.996417867430296
401910,4.9,2019-02-19,11:59:57,ISRAEL,60.98382957717418
401650,2.9,2019-02-19,11:59:57,ISRAEL,68.64566955117307
401980,2.6,2019-02-19,11:59:57,ISRAEL,42.464352310219674
401990,7.7,2019-02-19,11:59:57,ISRAEL,36.13452761253114
401550,7.5,2019-02-19,11:59:57,ISRAEL,64.80176531931352
401540,8.3,2019-02-19,11:59:57,ISRAEL,65.44763065977087
401770,8.1,2019-02-19,11:59:57,ISRAEL,66.81597767949502
401760,3.8,2019-02-19,11:59:58,ISRAEL,65.38046389746897
401761,2.4,2019-02-19,11:59:58,ISRAEL,60.81644096355529
401762,6.5,2019-02-19,11:59:58,ISRAEL,62.27497882691214
401550,7.3,2019-02-19,11:59:58,ISRAEL,65.69298723394962
401540,8.3,2019-02-19,11:59:58,ISRAEL,61.811219028892125
401800,5.7,2019-02-19,11:59:58,ISRAEL,62.996417867430296
401910,5.0,2019-02-19,11:59:58,ISRAEL,65.6524635542171
401650,2.5,2019-02-19,11:59:58,ISRAEL,77.7034944816964
401980,2.2,2019-02-19,11:59:58,ISRAEL,39.447199049868416
401990,7.7,2019-02-19,11:59:58,ISRAEL,32.94987671429311
