13200,-2.3,2019-02-19,11:59:53,NORWAY,31.702562655995052
11060,-1.1,2019-02-19,11:59:53,NORWAY,83.74519960284174
12230,-0.2,2019-02-19,11:59:53,NORWAY,75.5470920545688
12280,-3.5,2019-02-19,11:59:53,NORWAY,84.72492775002922
10460,-4.8,2019-02-19,11:59:53,NORWAY,82.00511856517201
12050,0.6,2019-02-19,11:59:53,NORWAY,79.13679161896188
13100,0.3,2019-02-19,11:59:53,NORWAY,76.77159810827172
14480,-1.3,2019-02-19,11:59:53,NORWAY,84.98093440660494
11020,-0.8,2019-02-19,11:59:53,NORWAY,78.92098832753467
11025,1.8,2019-02-19,11:59:53,NORWAY,89.77662374588624
10890,-8.9,2019-02-19,11:59:53,NORWAY,84.06906772738083
14270,-1.1,2019-02-19,11:59:53,NORWAY,76.53464254510781
14520,-2.1,2019-02-19,11:59:53,NORWAY,74.63876670590291
12410,-0.9,2019-02-19,11:59:53,NORWAY,76.56870194597867
14060,1.4,2019-02-19,11:59:53,NORWAY,84.66612208590844
10590,-5.3,2019-02-19,11:59:53,NORWAY,73.46645987152164
13000,3.5,2019-02-19,11:59:53,NORWAY,88.00407132506595
10260,-1.5,2019-02-19,11:59:53,NORWAY,81.2211966382393
10250,-2.9,2019-02-19,11:59:53,NORWAY,76.2249363952274
11940,0.2,2019-02-19,11:59:53,NORWAY,97.84880178584133
10780,-1.8,2019-02-19,11:59:53,NORWAY,78.7648899723066
12710,-2.9,2019-02-19,11:59:53,NORWAY,75.06570900339415
13820,-14.4,2019-02-19,11:59:53,NORWAY,65.77922814828753
12170,-1.5,2019-02-19,11:59:53,NORWAY,75.31696226424997
13670,-9.3,2019-02-19,11:59:53,NORWAY,64.29965159846675
14920,-1.8,2019-02-19,11:59:53,NORWAY,77.58197660611376
13755,2.9,2019-02-19,11:59:53,NORWAY,73.34911144383882
10530,-4.9,2019-02-19,11:59:53,NORWAY,48.14207052653622
11160,-1.4,2019-02-19,11:59:53,NORWAY,74.20148360473743
13060,-0.7,2019-02-19,11:59:53,NORWAY,100.0
10330,1.1,2019-02-19,11:59:53,NORWAY,68.77422676762411
10470,-1.5,2019-02-19,11:59:53,NORWAY,89.50981815275505
12350,-10.8,2019-02-19,11:59:53,NORWAY,72.3793121382453
14150,-1.1,2019-02-19,11:59:53,NORWAY,75.95944606443337
11620,1.7,2019-02-19,11:59:53,NORWAY,87.2021176676348
11050,1.4,2019-02-19,11:59:53,NORWAY,89.74481831576287
11150,-0.2,2019-02-19,11:59:53,NORWAY,83.23643457801427
12900,-16.1,2019-02-19,11:59:53,NORWAY,99.17135109466037
13840,-5.9,2019-02-19,11:59:53,NORWAY,79.96072541253993
11600,-0.8,2019-02-19,11:59:53,NORWAY,81.9289234205985
10490,-7.6,2019-02-19,11:59:53,NORWAY,74.19545859108558
10230,-8.3,2019-02-19,11:59:53,NORWAY,77.70899142950158
10550,-2.1,2019-02-19,11:59:53,NORWAY,82.99369340790678
13170,-0.3,2019-02-19,11:59:53,NORWAY,73.29272436489418
12380,-6.8,2019-02-19,11:59:53,NORWAY,81.72741462641034
13110,-0.9,2019-02-19,11:59:53,NORWAY,75.99421061859483
14770,-6.2,2019-02-19,11:59:53,NORWAY,75.64197863707462
14080,0.3,2019-02-19,11:59:53,NORWAY,87.06388194820093
12100,0.4,2019-02-19,11:59:53,NORWAY,73.4247647272037
14830,-2.5,2019-02-19,11:59:53,NORWAY,76.87836838045116
14825,1.0,2019-02-19,11:59:53,NORWAY,82.77691467907673
10100,-1.6,2019-02-19,11:59:53,NORWAY,74.72989604219624
10015,1.0,2019-02-19,11:59:53,NORWAY,100.0
11670,-1.8,2019-02-19,11:59:53,NORWAY,73.56515223438205
14670,-0.4,2019-02-19,11:59:53,NORWAY,69.49861622480815
12120,0.8,2019-02-19,11:59:53,NORWAY,75.16097934107869
10980,-3.8,2019-02-19,11:59:53,NORWAY,85.98960564474105
14000,3.4,2019-02-19,11:59:53,NORWAY,81.89285552891361
11830,-3.2,2019-02-19,11:59:53,NORWAY,72.73584679225513
11220,0.0,2019-02-19,11:59:53,NORWAY,88.97638355603272
14650,-2.0,2019-02-19,11:59:53,NORWAY,79.33168958072388
13610,-11.0,2019-02-19,11:59:53,NORWAY,93.81305164444896
14820,-2.2,2019-02-19,11:59:53,NORWAY,79.90401498906574
14843,2.9,2019-02-19,11:59:53,NORWAY,89.86334467306263
10610,-5.6,2019-02-19,11:59:53,NORWAY,75.74945843714205
10880,-6.4,2019-02-19,11:59:53,NORWAY,82.42525442542662
14420,-5.6,2019-02-19,11:59:53,NORWAY,76.34493487863908
14880,-4.3,2019-02-19,11:59:53,NORWAY,83.98454178411208
11160,-1.6,2019-02-19,11:59:54,NORWAY,78.20355209831799
10100,-1.9,2019-02-19,11:59:54,NORWAY,73.54625734786678
13000,3.1,2019-02-19,11:59:54,NORWAY,89.23773635879257
11050,1.4,2019-02-19,11:59:54,NORWAY,89.74481831576287
13170,-0.3,2019-02-19,11:59:54,NORWAY,75.52949721105166
12170,-1.5,2019-02-19,11:59:54,NORWAY,75.31696226424997
14670,-0.5,2019-02-19,11:59:54,NORWAY,67.91244067808942
10590,-1.5,2019-02-19,11:59:54,NORWAY,55.33270585831429
14940,-4.9,2019-02-19,11:59:54,NORWAY,82.62661888328708
13110,-1.1,2019-02-19,11:59:54,NORWAY,80.67058182142841
14650,-2.0,2019-02-19,11:59:54,NORWAY,81.76516242230612
11060,-1.1,2019-02-19,11:59:54,NORWAY,83.74519960284174
10470,-1.7,2019-02-19,11:59:54,NORWAY,90.83502731223119
12100,0.4,2019-02-19,11:59:54,NORWAY,73.4247647272037
10890,-8.9,2019-02-19,11:59:54,NORWAY,84.06906772738083
14080,0.3,2019-02-19,11:59:54,NORWAY,84.53790735255996
12380,-6.8,2019-02-19,11:59:54,NORWAY,81.72741462641034
11600,-0.8,2019-02-19,11:59:54,NORWAY,81.9289234205985
12050,0.5,2019-02-19,11:59:54,NORWAY,81.49959969128778
13820,-14.4,2019-02-19,11:59:54,NORWAY,74.10350228599171
13200,-2.6,2019-02-19,11:59:54,NORWAY,33.238011694482985
11020,-0.8,2019-02-19,11:59:54,NORWAY,78.92098832753467
11025,1.6,2019-02-19,11:59:54,NORWAY,91.0699254978274
10230,-8.3,2019-02-19,11:59:54,NORWAY,77.70899142950158
12230,-0.2,2019-02-19,11:59:54,NORWAY,75.5470920545688
10260,-1.5,2019-02-19,11:59:54,NORWAY,79.40818586352142
10250,-2.6,2019-02-19,11:59:54,NORWAY,71.7416478614836
10980,-3.5,2019-02-19,11:59:54,NORWAY,84.08281940742583
12280,-3.1,2019-02-19,11:59:54,NORWAY,86.71895396062615
10780,-1.8,2019-02-19,11:59:54,NORWAY,78.7648899723066
14270,-1.1,2019-02-19,11:59:54,NORWAY,78.87433099158683
10880,-6.4,2019-02-19,11:59:54,NORWAY,82.42525442542662
10520,-3.0,2019-02-19,11:59:54,NORWAY,82.87693605890465
12410,-0.9,2019-02-19,11:59:54,NORWAY,76.56870194597867
10530,-4.4,2019-02-19,11:59:54,NORWAY,48.687342536927716
13100,0.3,2019-02-19,11:59:54,NORWAY,74.51297655339808
14880,-4.3,2019-02-19,11:59:54,NORWAY,83.98454178411208
13060,-0.6,2019-02-19,11:59:54,NORWAY,99.27356747708409
13610,-10.3,2019-02-19,11:59:54,NORWAY,91.63098437672946
11510,-7.8,2019-02-19,11:59:54,NORWAY,75.95576652394111
14830,-2.5,2019-02-19,11:59:54,NORWAY,73.43249110108096
14825,1.0,2019-02-19,11:59:54,NORWAY,86.4987425359005
14000,3.3,2019-02-19,11:59:54,NORWAY,81.87949607132407
11940,0.2,2019-02-19,11:59:54,NORWAY,96.43756078120795
14920,-2.1,2019-02-19,11:59:54,NORWAY,82.99369340790678
12350,-10.0,2019-02-19,11:59:54,NORWAY,67.9384532371823
13840,-5.9,2019-02-19,11:59:54,NORWAY,79.96072541253993
12710,-2.9,2019-02-19,11:59:54,NORWAY,71.13092270743351
10015,1.0,2019-02-19,11:59:54,NORWAY,100.0
11620,1.7,2019-02-19,11:59:54,NORWAY,87.2021176676348
11220,0.0,2019-02-19,11:59:54,NORWAY,85.12929194305147
10330,1.1,2019-02-19,11:59:54,NORWAY,68.26036580714631
14820,-2.2,2019-02-19,11:59:54,NORWAY,81.7376614808328
14843,2.5,2019-02-19,11:59:54,NORWAY,90.48012162888237
12120,0.7,2019-02-19,11:59:54,NORWAY,75.7046470644158
10490,-7.1,2019-02-19,11:59:54,NORWAY,68.04183739324368
10550,-2.1,2019-02-19,11:59:54,NORWAY,82.99369340790678
13755,3.1,2019-02-19,11:59:54,NORWAY,73.38637859185994
14030,0.2,2019-02-19,11:59:54,NORWAY,77.329209203291
14033,1.8,2019-02-19,11:59:54,NORWAY,78.16301371519893
10610,-5.6,2019-02-19,11:59:54,NORWAY,71.13263395978449
11150,-0.2,2019-02-19,11:59:54,NORWAY,83.23643457801427
11520,-2.8,2019-02-19,11:59:54,NORWAY,71.7016029903167
13670,-2.8,2019-02-19,11:59:54,NORWAY,35.75979606270423
12900,-15.4,2019-02-19,11:59:54,NORWAY,93.57907324989442
10300,-4.8,2019-02-19,11:59:54,NORWAY,87.8778836094035
11670,-2.0,2019-02-19,11:59:54,NORWAY,72.4128862840533
14060,1.4,2019-02-19,11:59:54,NORWAY,86.53994757813453
14420,-5.6,2019-02-19,11:59:54,NORWAY,76.34493487863908
14770,-6.2,2019-02-19,11:59:54,NORWAY,75.64197863707462
10460,-4.6,2019-02-19,11:59:54,NORWAY,78.31895617720419
11120,-1.9,2019-02-19,11:59:54,NORWAY,76.39770312495067
11670,-1.8,2019-02-19,11:59:55,NORWAY,73.56515223438205
11620,2.1,2019-02-19,11:59:55,NORWAY,85.98604663383286
14420,-5.8,2019-02-19,11:59:55,NORWAY,77.5149245921386
12410,-0.9,2019-02-19,11:59:55,NORWAY,76.56870194597867
10490,-7.1,2019-02-19,11:59:55,NORWAY,68.04183739324368
12710,-3.2,2019-02-19,11:59:55,NORWAY,76.7594135096506
10980,-3.5,2019-02-19,11:59:55,NORWAY,84.08281940742583
13200,-2.3,2019-02-19,11:59:55,NORWAY,32.50822452463118
10610,-5.6,2019-02-19,11:59:55,NORWAY,71.13263395978449
12170,-1.5,2019-02-19,11:59:55,NORWAY,78.21958079098191
14770,-5.6,2019-02-19,11:59:55,NORWAY,67.3004238985003
14480,-1.2,2019-02-19,11:59:55,NORWAY,84.36054888880211
14150,-0.9,2019-02-19,11:59:55,NORWAY,78.31540185892568
11050,1.3,2019-02-19,11:59:55,NORWAY,90.3907814457368
13170,-0.3,2019-02-19,11:59:55,NORWAY,73.29272436489418
11830,-3.4,2019-02-19,11:59:55,NORWAY,73.82815508172327
10470,-1.7,2019-02-19,11:59:55,NORWAY,93.5721384869528
11520,-2.8,2019-02-19,11:59:55,NORWAY,71.7016029903167
14030,0.2,2019-02-19,11:59:55,NORWAY,77.329209203291
14033,1.8,2019-02-19,11:59:55,NORWAY,77.0217406618189
