37070,3.1,2019-02-19,11:59:53,UNITED_KINGDOM,92.48504175229564
37030,1.9,2019-02-19,11:59:53,UNITED_KINGDOM,75.35511025512307
30590,0.6,2019-02-19,11:59:53,UNITED_KINGDOM,71.83197802111414
38400,0.4,2019-02-19,11:59:53,UNITED_KINGDOM,79.69521362213861
39084,1.9,2019-02-19,11:59:53,UNITED_KINGDOM,78.75472805205949
39060,2.5,2019-02-19,11:59:53,UNITED_KINGDOM,84.1808687022585
39040,-2.8,2019-02-19,11:59:53,UNITED_KINGDOM,86.74992534945682
33180,1.0,2019-02-19,11:59:53,UNITED_KINGDOM,77.46039919568737
33160,1.1,2019-02-19,11:59:53,UNITED_KINGDOM,80.98393007960533
33210,-2.5,2019-02-19,11:59:53,UNITED_KINGDOM,94.23062205201877
33730,0.0,2019-02-19,11:59:53,UNITED_KINGDOM,95.73185883305622
38340,4.1,2019-02-19,11:59:53,UNITED_KINGDOM,91.89074035858212
36110,0.0,2019-02-19,11:59:53,UNITED_KINGDOM,87.03397643353166
31620,-1.2,2019-02-19,11:59:53,UNITED_KINGDOM,85.62849622570909
31634,-1.2,2019-02-19,11:59:53,UNITED_KINGDOM,97.10816852194527
38650,1.2,2019-02-19,11:59:53,UNITED_KINGDOM,78.06767121123191
38640,-0.4,2019-02-19,11:59:53,UNITED_KINGDOM,76.08081240552116
31540,2.0,2019-02-19,11:59:53,UNITED_KINGDOM,79.34945716780017
36553,0.3,2019-02-19,11:59:53,UNITED_KINGDOM,80.87083406774532
30280,3.0,2019-02-19,11:59:53,UNITED_KINGDOM,86.08131229073528
31740,1.5,2019-02-19,11:59:53,UNITED_KINGDOM,83.44940300334075
30700,-1.5,2019-02-19,11:59:53,UNITED_KINGDOM,78.811891950711
31670,0.7,2019-02-19,11:59:53,UNITED_KINGDOM,89.688807804387
33910,0.0,2019-02-19,11:59:53,UNITED_KINGDOM,80.22975039312503
36050,2.0,2019-02-19,11:59:53,UNITED_KINGDOM,78.77018307042576
36040,2.2,2019-02-19,11:59:53,UNITED_KINGDOM,82.32917582493161
38530,0.5,2019-02-19,11:59:53,UNITED_KINGDOM,79.71016166023274
